facility_id,name,state,latitude,longitude,building_match,building_dist_m,search_radius_m,n_buildings_in_radius,largest_nearby_sqft,largest_nearby_dist_m,largest_nearby_height_m,build_id,footprint_sqft,source_sqft,height_m,occupancy_class,building_address,imagery_date,flood_zone,flood_mapped,flood_sfha,flood_subtype,building_match_confidence,multi_storey,fp_cells,fp_whp_max,fp_whp_burnable_frac,fp_whp_modal,haz_wildfire_whp_code,haz_wildfire_max_severity_1000m,haz_seismic_pga_g_475yr,haz_lightning_flash_per_km2_yr
dc_0ca47c2bf6c5,DC BLOX Myrtle Beach Cable Landing Station,SC,33.67461,-78.94388,nearest,323.31507466148656,800.0,141,138667.9,613.6685390002964,,5980718.0,4350.9,4508.242,,Government,,1463270400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,low,,2.0,3.0,0.5,3.0,2.0,4.0,0.065,16.542938232421875
dc_003ce6cf7b7b,Tahoe Reno 3,NV,39.5115198,-119.4833058,nearest,397.5141121180209,800.0,7,367504.5,642.7755529185125,,224884.0,4086.3,4002.741,,Industrial,,1474329600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,low,,1.0,,0.0,6.0,3.0,4.0,0.205,1.336833119392395
dc_ce6ae3a25086,,VA,39.06602,-77.55857,contains,0.0,200.0,7,27431.7,0.0,,51115903.0,27431.7,27442.89,,Unclassified,,1710374400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,2.0,1.0,2.0,2.0,2.0,0.055,11.454973220825195
dc_466154b3dc5e,Nautilus Cryptomine,PA,41.0826255,-76.1514194,nearest,449.0169822947957,800.0,20,30690.9,569.8214240904925,,2471128.0,6266.8,6490.324,,Unclassified,,1478476800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,low,,2.0,2.0,1.0,2.0,3.0,3.0,0.055,9.674053192138672
dc_94f25c0bbaa4,Nautilus Cryptomine,PA,41.0833385,-76.1514461,nearest,370.6511171769805,800.0,17,30690.9,492.16061977001146,,2471128.0,6266.8,6490.324,,Unclassified,,1478476800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,low,,2.0,2.0,1.0,2.0,6.0,3.0,0.055,9.674053192138672
dc_c97789fd9abd,Amazon AWS PHL,PA,41.08491,-76.14337,nearest,260.5595782086711,800.0,78,338969.6,692.3664622109549,,2471022.0,1187.4,981.3851,,Residential,,1478476800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,low,,1.0,2.0,1.0,2.0,6.0,3.0,0.055,9.674053192138672
dc_57e09c860fe5,,NE,41.341966,-96.08879,nearest,343.5544639710602,800.0,31,248621.9,587.7658828135457,8.8,3234462.0,1092.6,1093.32,3.78,Residential,,1366848000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,low,False,1.0,,0.0,6.0,6.0,1.0,0.015,15.336313247680664
dc_e63c56f58572,Meta,NM,34.82586,-106.78139,nearest,194.1674820765315,200.0,1,1483.6,194.1674820765315,,2444908.0,1483.6,1483.399,,Unclassified,,1514419200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,3.0,0.065,10.36793041229248
dc_3e79fab29b39,DataBank,MN,45.143818,-93.387077,nearest,113.01375774693736,200.0,2,185239.4,113.01375774693736,,9266568.0,185239.4,185095.6,,Industrial,10301 XYLON AVENUE NORTH,1534291200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,2.0,,0.0,6.0,6.0,2.0,0.005,10.388507843017578
dc_7cf9062a50bd,Vantage WA13,WA,47.24742,-119.81387,nearest,87.63171920692659,200.0,5,1845.4,103.1809349868712,,6165081.0,692.0,692.2649,,Unclassified,,1513987200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,,1.0,,0.0,6.0,6.0,1.0,0.075,1.113155484199524
dc_906a3c0aa1a3,Amazon IAD-165,VA,38.9227671,-77.4278721,nearest,11.055780152715412,200.0,3,174227.4,26.38336525819984,8.49,7908628.0,154700.3,154700.2,12.82,Commercial,13600 EDS DRIVE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,high,True,1.0,,0.0,6.0,6.0,1.0,0.055,13.629328727722168
