facility_id,name,state,latitude,longitude,building_match,building_dist_m,n_buildings_200m,build_id,footprint_sqft,source_sqft,height_m,occupancy_class,building_address,imagery_date,flood_zone,flood_mapped,flood_sfha,flood_subtype,multi_storey
dc_ed793f68cc82,Digital Realty NYC (32 AofA),NY,40.72,-74.004561,contains,0.0,23,7730897.0,48868.6,48838.0,106.8,Industrial,32 AVENUE OF THE AMERICAS,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_c34856e581f7,Digital Realty ATL (56 Marietta),GA,33.755456,-84.39153,contains,0.0,20,17206825.0,15776.9,15776.92,37.45,Commercial,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_0cfbf292e004,"Equinix DC8 - Ashburn, Vienna",VA,38.931419,-77.238951,nearest,29.10801249412843,24,7910789.0,26784.8,26784.72,5.47,Residential,8501 TYCO ROAD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_eb804c8b0e43,Equinix PH1 - Philadelphia,PA,39.959616,-75.161873,nearest,4.087502498785138,28,7867176.0,123764.1,123764.0,49.45,Industrial,,1348012800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_f8e6324f3558,Evocative San Jose (SV7),CA,37.339028,-121.910595,contains,0.0,70,15658015.0,20903.4,20903.39,5.94,Industrial,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_471ff8a35a44,iM Critical Miami,FL,25.848414,-80.195084,contains,0.0,90,30480678.0,39530.3,39530.16,11.04,Commercial,100 NE 80 TER,1392508800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_f3ae051ee57a,Digital Realty PHX10 (120 E Van Buren),AZ,33.452003,-112.072042,contains,0.0,19,11572548.0,86440.9,86440.76,15.63,Commercial,120 EAST VAN BUREN STREET,1412467200000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,True
dc_7c0cbc96d748,Level(3) Sunnyvale,CA,37.373412,-121.98778,contains,0.0,17,15735890.0,75856.7,75856.66,6.44,Industrial,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_cab7dc076637,Printer's Square Chicago (600 S Federal),IL,41.874302,-87.629928,contains,0.0,27,34136315.0,70443.5,70443.47,30.01,Commercial,680 SOUTH FEDERAL STREET,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_5a3cb29dc9a8,Netrality - Indy Telcom Center - 733 W. Henry,IN,39.75985,-86.17165,nearest,4.77829625201003,12,18072306.0,21332.0,21331.98,5.02,Commercial,711 WEST HENRY STREET,1314230400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_0967d5287af9,FiberNet Telecom Group - 60 Hudson St,NY,40.717664,-74.008333,contains,0.0,26,7730764.0,63885.5,63845.47,69.18,Commercial,60 HUDSON STREET,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_7d8d010f3707,FiberNet Telecom Group New York (111 Eighth Ave),NY,40.741355,-74.003203,contains,0.0,24,7732059.0,166489.6,166385.5,62.74,Industrial,76 9 AVENUE,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_970d93b0c688,Level(3) Weehawken,NJ,40.761825,-74.025031,contains,0.0,12,7696463.0,125262.9,125262.8,15.26,Unclassified,,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_c005344da0ff,Markley Group One Summer Street Boston,MA,42.354692,-71.060266,contains,0.0,20,7041802.0,268625.6,268625.4,29.35,Commercial,474 WASHINGTON STREET,1242864000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_d53cb59c41ed,Peace Communications  KNX1,TN,35.966288,-83.921575,nearest,19.026374652899825,23,12286815.0,74618.2,74686.2,24.54,Commercial,520 WEST SUMMIT HILL DRIVE,1414108800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_2839fc2c5212,Looking Glass Networks NYC Node,NY,40.726368,-74.005592,nearest,8.874959799331988,34,7731264.0,22247.9,22233.93,39.18,Industrial,150 VARICK STREET,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_5cdbfb9dbc3c,Level(3) Atlanta (Courtland),GA,33.765138,-84.383731,contains,0.0,32,17223075.0,74636.4,74636.3,20.65,Unclassified,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_02182668c9f0,Level(3) Chicago (Canal),IL,41.884066,-87.639377,contains,0.0,13,34148879.0,61226.3,61226.2,55.68,Industrial,111 NORTH CANAL STREET,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_4cfa0741336f,ServerCondo-219 Albuquerque,NM,35.084344,-106.649484,nearest,30.03559246356424,22,12064600.0,22543.2,22537.7,,Residential,219 CENTRAL AVENUE NORTHWEST,1314835200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_2d7b8c28a757,Citynet Columbus,OH,39.968171,-82.994861,contains,0.0,24,9770983.0,14443.1,14443.09,5.16,Commercial,236 NEILSTON STREET,1301616000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_474103050162,Citynet Pittsburgh,PA,40.447383,-80.003614,contains,0.0,19,7367815.0,20345.9,20345.91,19.83,Commercial,,1312502400000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,True
dc_07b3382b03ec,Citynet Indianapolis,IN,39.759534,-86.170711,contains,0.0,15,18072313.0,31824.2,31824.13,12.49,Industrial,600 KENTUCKY AVENUE,1314230400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_767f1e943a61,PTOR1,OR,45.521366,-122.680792,contains,0.0,31,8134650.0,41740.7,41708.01,28.61,Industrial,,1285027200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_877f8d001c22,Centersquare New Jersey (EWR5),NJ,40.78616,-74.06912,contains,0.0,26,7740403.0,142610.8,142610.5,7.81,Industrial,,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_ef3e0fde0b9d,"Equinix BO1 - Boston, Waltham",MA,42.395346,-71.269187,contains,0.0,14,90458.0,17717.4,17886.83,,Industrial,76 WEST STREET,1572739200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_b2d8b1a270c4,365 Data Centers Chicago (CH6),IL,41.876212,-87.631453,contains,0.0,26,34139019.0,37120.7,37120.71,39.43,Commercial,119 WEST VAN BUREN STREET,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_0fddb314e04f,Evocative SJC3,CA,37.378042,-121.954136,contains,0.0,26,15744382.0,25800.7,25800.66,6.61,Industrial,,1349049600000.0,AH,True,True,,False
dc_dce4e16c83f1,Level(3) Nashville (Sidco Drive),TN,36.102726,-86.755786,contains,0.0,19,12134467.0,108888.5,108802.7,7.22,Commercial,2976 SIDCO DRIVE,1136073600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_13a37eb7f85b,IRIS - Nashville,TN,36.162621,-86.776316,contains,0.0,24,12127628.0,23716.7,23697.94,44.87,Commercial,211 COMMERCE STREET,1136073600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_6d10a61e19f2,Cincinnatti Bell - West 7th Street,OH,39.103125,-84.517017,nearest,3.8735796385413552,33,10452226.0,58514.1,58514.02,59.33,Government,,1425168000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_572b91bb7df5,Level(3) Cincinnati,OH,39.102533,-84.50313,contains,0.0,15,10452380.0,49675.6,49675.49,37.02,Residential,,1425168000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_4595feafd7e2,Telehouse - Los Angeles,CA,34.048122,-118.256329,nearest,6.44380343300642,21,14635312.0,50329.4,50329.32,40.78,Industrial,,1350432000000.0,X,True,False,1 PCT DEPTH LESS THAN 1 FOOT,True
dc_f9308489536b,Newport Financial Center,NJ,40.72655,-74.033789,nearest,13.032630021475399,15,7634111.0,33789.8,33789.77,58.83,Commercial,111 TOWN SQUARE PLACE,1376524800000.0,AE,True,True,,True
dc_23d4f87a5267,Netrality St. Louis - 900 Walnut,MO,38.625536,-90.195238,contains,0.0,9,11507567.0,18367.4,18367.43,24.34,Commercial,,1352419200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_eac2b2368edf,"Equinix LA3/LA4 - Los Angeles, El Segundo",CA,33.918002,-118.384026,contains,0.0,13,13236275.0,91316.6,91316.58,16.83,Education,,1350432000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_5a62da9c3162,Level(3) New York,NY,40.744,-74.0074,contains,0.0,18,7732206.0,56254.2,56218.92,42.8,Government,46 11 AVENUE,1376524800000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,True
dc_1fec2e59960c,165 Halsey Meet-Me Room,NJ,40.736844,-74.173402,contains,0.0,25,7652032.0,89826.2,89826.13,54.25,Education,111 MARKET STREET,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_f231db004eb1,Crown Castle Brentwood (1650 Islip),NY,40.784184,-73.219864,contains,0.0,41,2522100.0,30334.8,30327.36,,Government,1650 ISLIP AVENUE,1552435200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_6c8911ef04ae,710 Tucker St Louis,MO,38.632728,-90.195813,contains,0.0,22,11513507.0,86452.6,86452.56,31.33,Education,,1352419200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_da9d1fb0b335,CoreSite - Los Angeles (LA2),CA,34.0582,-118.23556,contains,0.0,21,14645058.0,96193.6,96193.51,22.86,Assembly,,1350432000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_db0f207e9b74,XO Nashville,TN,36.158837,-86.772516,contains,0.0,29,12215474.0,26964.8,26943.47,8.92,Commercial,101 MOLLOY STREET,1136073600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_93d82a58a852,Network 222,WI,43.073116,-89.386502,nearest,12.774147608849622,29,10446673.0,83650.1,83660.99,15.98,Commercial,,1270771200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_f94db4d64ace,OCDC Orange County Datacenter Santa Ana,CA,33.730192,-117.850521,nearest,67.25636549912984,20,13770747.0,10799.5,10799.49,7.6,Unclassified,,1350432000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_9448c3ccf011,iConnect Billings Fiber Hotel,MT,45.780784,-108.511788,nearest,29.085169028668172,41,2377176.0,7251.3,7252.195,,Unclassified,235 NORTH 32ND STREET,1531872000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_c97738231c91,iConnect Missoula,MT,46.872109,-113.993787,contains,0.0,22,11000345.0,113211.7,113266.0,,Commercial,300 NORTH HIGGINS AVENUE,1565049600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_d8cbb9e4b58b,CoreSite - Denver (DE1),CO,39.74565,-104.99534,nearest,3.0680376533100757,21,15733952.0,106026.7,106026.6,48.25,Unclassified,910 15TH STREET,1337212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_50e4626e32e8,WOW! Business (Tampa Datacenter),FL,27.947439,-82.458854,nearest,9.732521646389198,26,31392037.0,42422.4,42422.25,76.0,Commercial,400 N TAMPA ST,1340668800000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD IN COASTAL ZONE,True
dc_2e3dadc752a4,Digital Realty DFW (2323 Bryan St),TX,32.78693,-96.794018,nearest,27.80290203052816,5,29817305.0,583.3,583.312,3.61,Unclassified,,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_45ec8b20e65d,Digital Realty LAX (600 W 7th),CA,34.047282,-118.256692,nearest,10.301109370075533,19,14634908.0,68664.1,68664.0,35.53,Commercial,,1350432000000.0,X,True,False,1 PCT DEPTH LESS THAN 1 FOOT,True
dc_559731ec2e30,Digital Realty IAD (44480 Hastings),VA,39.017808,-77.462489,contains,0.0,6,7873153.0,297023.6,297023.3,8.28,Commercial,44480 HASTINGS DRIVE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_47d937b135c2,Netrality Houston - 1301 Fannin,TX,29.754104,-95.365803,nearest,9.668393494229164,12,28491171.0,62217.7,62217.6,82.55,Commercial,1301 FANNIN ST,1264204800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_4b5aca5e22a3,190 Park Center Plaza San Jose,CA,37.332931,-121.891362,nearest,9.636176089670675,28,15645340.0,28348.6,28348.56,23.75,Education,,1349049600000.0,D,True,False,,True
dc_cda90edc406a,The Franklin Exchange Tampa,FL,27.949592,-82.458713,nearest,4.878281281184472,32,31393716.0,42298.5,42298.27,41.2,Industrial,655 N FRANKLIN ST,1340668800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_2e34e7874bca,Level(3) Oakland,CA,37.834675,-122.286597,contains,0.0,53,16328984.0,119530.8,119530.7,8.84,Government,,1349049600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_7fe57b05a442,Netrality Kansas City - 1102 Grand,MO,39.100947,-94.580944,nearest,7.686478471041416,16,11230219.0,41925.7,41925.64,43.28,Commercial,1116 GRAND BOULEVARD,1329609600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_070bebed08d4,Digital Realty CHI (350 E Cermak),IL,41.85365,-87.618342,contains,0.0,12,35011105.0,247826.3,247826.1,27.25,Commercial,2105 SOUTH PRAIRIE AVENUE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_224c864afb76,Digital Realty OAK (720 2nd St),CA,37.799021,-122.282507,contains,0.0,32,16294316.0,33619.3,33619.25,19.84,Industrial,,1349049600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_c8a36d575578,Digital Realty SJC (2820 NW Pkwy),CA,37.372818,-121.973377,contains,0.0,15,15734455.0,95003.8,95003.7,11.23,Unclassified,,1349049600000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,False
dc_97a9a746d058,GAP Union Station,IN,41.669526,-86.255805,nearest,10.748186520486238,20,10196916.0,26984.1,26041.22,,Industrial,506 WEST SOUTH STREET,1537660800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_20dbd0561061,Carolina Internet / CaroNet,NC,35.173324,-80.925975,contains,0.0,12,15055456.0,119716.5,119716.3,8.0,Industrial,900 CENTER PARK DRIVE,1328745600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_a15321ccd7ac,TierPoint Spokane,WA,47.671879,-117.09123,contains,0.0,21,10415975.0,35247.1,35218.88,11.06,Commercial,,1225324800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_6cab86b4b98b,US Bank Building,WA,47.65801,-117.4185,nearest,20.360287106395532,21,10412708.0,773994.2,773394.3,24.68,Education,,1225324800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_cb6d24a8690a,324 E Wisconsin,WI,43.03873,-87.907475,nearest,13.584288327854987,25,10206442.0,44660.8,44631.05,35.46,Commercial,,1351900800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_aa41048d7691,Lumen Boston,MA,42.367691,-71.086779,nearest,7.2788589501519185,47,7195194.0,102069.6,102069.5,18.64,Government,300 BENT STREET,1242864000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_af88d300efeb,"1101 Stewart Ave, Garden City",NY,40.73616,-73.594195,contains,0.0,27,1121934.0,44044.1,44024.1,,Commercial,1101 STEWART AVENUE,1550534400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_fd11a1f44708,180 E Broad St.,OH,39.962785,-82.996184,nearest,22.799293496466564,26,9765568.0,36355.1,36355.08,22.04,Assembly,100 BROAD STREET,1301616000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_bb7e64ba6a05,Equinix DA4 - Dallas,TX,32.786929,-96.794018,nearest,27.72413548980548,5,29817305.0,583.3,583.312,3.61,Unclassified,,1435708800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_e4de78d83084,"Equinix NY8 - New York, 60 Hudson",NY,40.717723,-74.008299,contains,0.0,25,7730764.0,63885.5,63845.47,69.18,Commercial,60 HUDSON STREET,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_4f362c566385,SBTC,WA,47.612139,-122.340036,contains,0.0,28,10157621.0,83496.5,83434.85,19.34,Commercial,,1273190400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_64860b293bb0,"Equinix NY7 - New York, North Bergen",NJ,40.796857,-74.031129,contains,0.0,9,7764209.0,72350.6,72350.56,11.39,Industrial,,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_1ba158ee3c5f,3500 Garrott,TX,29.741436,-95.385784,contains,0.0,165,28422304.0,1995.3,1995.326,6.62,Residential,3500 GARROTT ST,1264204800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_d6ee1c60c7cf,Equinix MI2 - Miami,FL,25.77603,-80.19309,nearest,0.36218427633419986,19,30407427.0,162425.1,162424.5,21.25,Education,36 NE 2 ST,1392508800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_fc171f02d21c,5Nines Data,WI,43.073116,-89.386502,nearest,12.774147608849622,29,10446673.0,83650.1,83660.99,15.98,Commercial,,1270771200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_da694d866879,H5 Data Centers Nashville,TN,36.16294,-86.77855,contains,0.0,27,12127624.0,39428.7,39397.52,28.22,Commercial,147 4TH AVENUE NORTH,1136073600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_597fa7e4dbb1,Epsilon Global Hubs New York (60 Hudson),NY,40.717664,-74.008333,contains,0.0,26,7730764.0,63885.5,63845.47,69.18,Commercial,60 HUDSON STREET,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_e58ccf16d115,QTS Santa Clara (SJC1/SJC2),CA,37.394031,-121.978279,contains,0.0,9,15773408.0,34791.1,34791.03,9.63,Unclassified,,1349049600000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_a26daee8f0b8,QTS Jersey City (JCY1),NJ,40.719403,-74.04282,nearest,10.248910528505549,52,7617984.0,68655.1,68655.06,49.46,Commercial,95 COLUMBUS DRIVE,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_e5cafa592f46,QTS Atlanta-Suwanee (SUW1),GA,34.0353,-84.0614,contains,0.0,4,9092711.0,323613.3,322189.1,,Commercial,,1543363200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_ef06ca20995a,QTS Atlanta-Metro (ATL1),GA,33.777526,-84.421036,contains,0.0,7,17462468.0,713190.3,713189.6,7.99,Commercial,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_b1fceb7d2ac8,QTS Miami (MIA1),FL,25.791541,-80.379598,contains,0.0,11,30419045.0,27681.2,27681.03,6.7,Industrial,11234 NW 20 ST,1392508800000.0,AH,True,True,,False
dc_b2178656f857,1025Connect,NY,40.7558,-73.557923,contains,0.0,59,6016191.0,73146.9,73115.13,,Commercial,1025 OLD COUNTRY ROAD,1550534400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_5f959f8ebedd,Intergate West / Digital.forest / Fortress,WA,47.494136,-122.29441,contains,0.0,12,10090645.0,19597.9,19583.53,19.37,Commercial,,1273190400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_69889b71d3f5,274 Brannan Street,CA,37.782582,-122.391764,contains,0.0,24,16270814.0,19733.7,19733.71,23.26,Industrial,,1349049600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_b7447025e854,FiberNet Telecom Group Newark - 165 Halsey,NJ,40.736844,-74.173402,contains,0.0,25,7652032.0,89826.2,89826.13,54.25,Education,111 MARKET STREET,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_f2547bb7a78e,365 Data Centers Ft. Lauderdale (FLL),FL,26.184971,-80.190819,contains,0.0,13,30904332.0,28719.0,28718.89,13.22,Commercial,,1392508800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_b4cb8f3be956,"Colo at 55, LLC",GA,33.755474,-84.391094,nearest,15.942834516843853,25,17206825.0,15776.9,15776.92,37.45,Commercial,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_cc49cc794d73,Telecom Center LA,CA,34.048222,-118.254575,nearest,6.184215240643648,21,14871969.0,117377.0,117376.9,49.83,Commercial,,1350432000000.0,X,True,False,1 PCT DEPTH LESS THAN 1 FOOT,True
dc_a61f211e8fc1,Colo4Dallas,TX,32.807888,-96.857296,contains,0.0,12,29947292.0,71792.2,71792.1,5.58,Commercial,3000 IRVING BLVD,1435708800000.0,X,True,False,AREA WITH REDUCED FLOOD RISK DUE TO LEVEE,False
dc_583749301cba,CoreSite - Reston (VA1),VA,38.950631,-77.364541,contains,0.0,9,7921874.0,136878.0,136877.9,8.76,Commercial,12100 SUNRISE VALLEY DRIVE,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_a19dbeb11233,CoreSite - New York (NY1),NY,40.72,-74.004561,contains,0.0,23,7730897.0,48868.6,48838.0,106.8,Industrial,32 AVENUE OF THE AMERICAS,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_bed5d7adeebd,ColoHouse Miami,FL,25.776033,-80.193092,nearest,0.7010647328960676,19,30407427.0,162425.1,162424.5,21.25,Education,36 NE 2 ST,1392508800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_555e7f99046e,Equinix DE2 - Denver,CO,39.5604,-104.85783,contains,0.0,5,15044790.0,110121.3,110121.2,6.57,Unclassified,335 INVERNESS DRIVE SOUTH,1337212800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_6073295c9610,Equinix CU1/CU2/CU3/CU4 - Culpeper,VA,38.454881,-77.978325,contains,0.0,6,50479116.0,49487.7,49530.45,,Commercial,18155 TECHNOLOGY DRIVE,1535932800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_e3f553271048,Telehouse - Teleport Center (New York),NY,40.60723,-74.17269,contains,0.0,13,7699462.0,94211.7,94147.63,10.94,Commercial,10 TELEPORT DRIVE,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_682c5aa2595c,Level(3) Jersey City,NJ,40.718534,-74.037494,contains,0.0,18,7616617.0,18572.1,18572.03,63.46,Commercial,1 EVERTRUST PLAZA,1376524800000.0,AE,True,True,,True
dc_d8cbe6a83e85,YRIX,MT,45.78078,-108.51179,nearest,29.55595569857784,41,2377176.0,7251.3,7252.195,,Unclassified,235 NORTH 32ND STREET,1531872000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_a5f0be3912b0,"Kanobe, LLC",WA,47.779371,-122.190511,contains,0.0,11,7002381.0,156808.0,156696.7,,Industrial,,1565740800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_97685944d21e,LightEdge San Diego 1 (SAN1),CA,32.828068,-117.129906,contains,0.0,7,3300047.0,90510.1,91635.11,,Industrial,,1475020800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_42fe8c21d049,LightEdge San Diego 2 (SAN2),CA,32.897149,-117.20105,contains,0.0,13,5881891.0,83268.2,83497.35,,Commercial,,1475020800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_2718db0e3e25,Cologix MIN1,MN,44.971408,-93.25458,contains,0.0,17,11071597.0,88316.9,88247.18,12.7,Commercial,511 11TH AVENUE SOUTH,1335744000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_dc9cfe14a3c1,JSLLC Bozeman,MT,45.680672,-111.035371,contains,0.0,59,1849219.0,14582.0,14570.33,,Residential,109 EAST MENDENHALL STREET,1563580800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_1a7218366cda,Level(3) Salt Lake City,UT,40.756316,-111.955031,contains,0.0,13,16189242.0,60676.8,60638.02,8.54,Industrial,572 SOUTH DELONG STREET,1284768000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_fd9603176e38,XO Salt Lake City IP PoP,UT,40.750975,-111.979876,contains,0.0,9,16185974.0,45621.6,45592.75,7.42,Industrial,3709 WEST 800 SOUTH,1284768000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_84bb862c11a5,NASA Moffet Field,CA,37.420567,-122.040197,nearest,48.06062852831508,3,15810733.0,4544.2,4544.206,3.38,Utility and Misc,,1349049600000.0,D,True,False,,False
dc_ace039d9399a,Quonix Datacenter (2401 Locust St),PA,39.950345,-75.180048,contains,0.0,43,7861705.0,12083.7,12083.75,17.53,Industrial,,1348012800000.0,X,True,False,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,True
dc_087ab67b867b,Digital Realty EWR (100 Delawanna),NJ,40.829926,-74.126752,contains,0.0,60,7821270.0,28470.8,28470.75,29.83,Industrial,100 DELAWANNA AVENUE,1376524800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_b853c136e629,Equinix AT1 - Atlanta,GA,33.758485,-84.387673,nearest,5.933637070071655,24,17217821.0,1553498.9,1553498.0,30.27,Utility and Misc,,1351209600000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_8571719d8d4f,Flex Data Center,VA,38.951881,-77.346564,contains,0.0,9,7922083.0,20039.7,20039.72,5.63,Education,11517 SUNSET HILLS ROAD,1205280000000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_d066029539f1,Netriplex,NC,35.488137,-82.557785,contains,0.0,9,50824522.0,56132.3,56114.9,,Commercial,100 TECHNOLOGY DRIVE,1581638400000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,
dc_474021bfadb0,800 south hope,CA,34.046483,-118.259013,nearest,12.246002542340477,14,14633255.0,31596.5,31596.46,28.49,Commercial,,1350432000000.0,AE,True,True,,True
dc_5cda8a3851c2,Equinix CH3 - Elk Grove,IL,42.001171,-87.954882,contains,0.0,11,34586287.0,113210.2,113210.0,16.53,Industrial,1905 LUNT AVENUE,1321315200000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,True
dc_4d5eb2ad3758,Login Tucson,AZ,32.244939,-110.969165,contains,0.0,82,11924052.0,20562.5,20562.48,4.33,Commercial,1855 NORTH 6TH AVENUE,1156636800000.0,X,True,False,AREA OF MINIMAL FLOOD HAZARD,False
dc_0d2326038c4d,QuadraNet DTLA,CA,34.048222,-118.254575,nearest,6.184215240643648,21,14871969.0,117377.0,117376.9,49.83,Commercial,,1350432000000.0,X,True,False,1 PCT DEPTH LESS THAN 1 FOOT,True
